Word,Difficulty
apprenticeships,0
apprise,1
apprised,1
apprising,1
approach,3
approachability,1
approachable,1
approached,1
approaches,0
approaching,1
approbation,1
appropriate,0
appropriated,0
appropriately,0
appropriateness,0
appropriates,1
appropriating,0
appropriation,0
appropriations,0
approval,2
approvals,2
approve,1
approved,1
approves,1
approving,1
approvingly,1
approximate,0
approximated,0
approximately,1
approximates,1
approximating,0
approximation,0
approximations,0
apricot,2
apricots,2
apron,2
aprons,1
apropos,3
apse,4
apt,7
aptest,0
aptitude,1
aptitudes,1
aptly,4
aptness,1
aqualung,2
aquamarine,0
aquaria,2
aquarium,3
aquariums,2
aquatic,1
aquatics,3
aqueduct,3
aqueducts,2
aqueous,2
aquifer,2
aquifers,3
aquiline,1
arabesque,0
arabesques,0
arable,0
arachnid,1
arachnids,2
arachnoid,1
arachnophobia,0
arbiter,0
arbiters,0
arbitrage,0
arbitrageur,1
arbitrageurs,0
arbitrarily,1
arbitrariness,0
arbitrary,1
arbitrate,0
arbitrated,1
arbitrates,0
arbitrating,1
arbitration,1
arbitrations,0
arbitrator,1
arbitrators,1
arboreal,2
arboretum,1
arbour,3
arc,1
arcade,2
arcades,0
arcading,2
arcana,2
arcane,3
arcanely,2
arcaneness,0
arced,1
arch,6
archaeological,0
archaeologically,0
archaeologist,1
archaeologists,0
archaeology,1
archaeopteryx,1
archaic,1
archaism,3
archaisms,2
archangel,2
archangels,0
archbishop,2
archbishops,1
archdeacon,1
archdeaconry,1
archdeacons,1
archdiocese,0
archduke,1
archdukes,2
arched,3
archer,1
archers,0
archery,1
arches,1
archetypal,2
archetype,0
archetypes,0
archetypical,0
arching,2
archipelago,0
architect,2
architectonic,0
architects,1
architectural,0
architecturally,0
architecture,0
architectures,0
architrave,0
architraves,0
archival,2
archive,1
archived,2
archives,0
archiving,2
archivist,2
archivists,1
archly,3
archness,1
archway,2
archways,3
arcing,2
arcs,2
ardency,2
ardent,2
ardently,1
ardour,4
arduous,2
are,4
area,3
areal,2
areas,3
arena,1
arenas,0
argent,4
argon,2
argot,3
arguable,0
arguably,2
argue,2
argued,1
arguer,2
arguers,1
argues,2
arguing,1
argument,1
argumentation,0
argumentative,0
argumentatively,0
arguments,0
aria,2
arias,2
arid,5
aridity,3
aright,4
arise,5
arisen,1
arises,1
arising,2
aristocracies,0
aristocracy,1
aristocrat,1
aristocratic,0
aristocrats,1
arithmetic,1
arithmetical,0
arithmetically,0
ark,2
arks,3
arm,3
armada,3
armadas,3
armadillo,2
armadillos,1
armament,1
armaments,0
armature,1
armatures,2
armband,2
armbands,2
armchair,1
armchairs,2
armed,2
armful,3
armfuls,3
armhole,1
armholes,1
armies,3
arming,4
armistice,0
armless,2
armour,5
armoured,1
armourer,2
armourers,0
armouries,0
armoury,2
armpit,4
armpits,3
armrest,1
arms,4
army,5
aroma,2
aromas,2
aromatherapist,0
aromatherapy,1
aromatic,1
aromaticity,2
aromatics,2
arose,5
around,4
arousal,3
arouse,2
aroused,0
arouses,1
arousing,2
arpeggio,0
arpeggios,1
arraigned,1
arrange,1
arrangeable,1
arranged,2
arrangement,1
arrangements,2
arranger,2
arranges,2
arranging,1
arrant,2
array,4
arrayed,0
arraying,2
arrays,2
arrears,0
arrest,1
arrestable,1
arrested,1
arresting,0
arrests,0
arrhythmia,2
arrival,1
arrivals,1
arrive,1
arrived,0
arrives,1
arriving,1
arrogance,1
arrogant,3
arrogantly,2
arrow,2
arrowed,1
arrowhead,2
arrowheads,0
arrowing,3
arrowroot,2
arrows,1
arsenal,0
arsenals,2
arsenic,0
arsenide,1
arson,2
arsonist,1
arsonists,1
art,4
artefact,1
artefacts,1
artefactual,1
arterial,0
arteries,1
artery,1
artful,4
artfully,3
artfulness,1
arthritic,1
arthritis,2
arthropod,2
arthropods,3
artichoke,0
artichokes,0
article,0
articled,2
articles,0
articulacy,1
articular,1
articulate,0
articulated,0
articulately,0
articulates,1
articulating,0
articulation,0
articulations,0
articulatory,1
artifice,0
artificial,2
artificiality,0
artificially,1
artillery,2
artisan,1
artisans,1
artist,2
artiste,0
artistes,1
artistic,1
artistically,0
artistry,3
artists,1
artless,3
artlessly,1
artlessness,2
arts,5
artwork,2
as,6
asbestos,2
asbestosis,1
ascend,0
ascendancy,3
ascendant,2
ascended,0
ascendency,0
ascending,1
ascends,0
ascension,0
ascensions,0
ascent,1
ascents,1
ascertain,0
ascertainable,0
ascertained,0
ascertaining,0
ascertainment,0
ascertains,1
ascetic,0
asceticism,0
ascetics,2
ascorbic,1
ascribable,0
ascribe,0
ascribed,0
ascribes,0
ascribing,1
ascription,1
ascriptions,1
aseptic,2
asexual,2
ash,3
ashamed,2
ashamedly,0
ashen,1
ashes,0
ashore,3
ashtray,2
ashtrays,2
ashy,1
aside,5
asides,1
asinine,0
ask,4
askance,1
asked,0
askew,1
asking,1
asks,1
aslant,1
asleep,0
asp,5
asparagus,2
aspect,0
aspects,0
asperity,1
aspersion,0
aspersions,0
asphalt,3
asphyxia,2
asphyxiate,0
asphyxiated,1
asphyxiation,1
aspic,2
aspidistra,2
aspirant,1
aspirants,1
aspirate,1
aspirated,0
aspirates,0
aspirating,2
aspiration,2
aspirational,0
aspirations,1
aspirators,1
aspire,3
aspired,1
aspires,2
aspirin,2
aspiring,2
aspirins,2
asps,2
ass,3
assail,1
assailable,0
assailant,1
assailants,1
assailed,0
assailing,2
assails,2
assassin,2
assassinate,0
assassinated,0
assassinating,0
assassination,0
assassinations,0
assassins,2
assault,3
assaulted,0
assaulting,1
assaults,2
assay,1
assayed,2
assayer,2
assays,1
assemblage,0
assemblages,2
assemble,0
assembled,0
assembler,1
assemblers,0
assembles,0
assemblies,1
assembling,1
assembly,2
assent,0
assented,0
assenting,0
assents,0
assert,1
asserted,1
asserting,0
assertion,0
assertions,0
assertive,1
assertively,0
assertiveness,0
asserts,1
asses,0
assess,0
assessable,1
assessed,1
assesses,1
assessing,0
assessment,0
assessments,0
assessor,1
assessors,1
asset,0
assets,0
assiduity,3
assiduous,1
assiduously,1
assign,1
assignable,2
assignation,1
assignations,0
assigned,1
assignees,1
assigner,0
assigning,1
assignment,0
assignments,0
assigns,1
assimilable,1
assimilate,1
assimilated,0
assimilates,0
assimilating,0
assimilation,0
assist,1
assistance,1
assistant,1
assistants,1
assisted,0
assisting,1
assists,1
assizes,2
associate,0
associated,0
associates,0
associateship,0
associating,1
association,1
associational,0
associations,0
associative,0
associatively,0
associativity,0
assonance,0
assort,2
assorted,0
assortment,0
assortments,0
assuage,1
assuaged,0
assuages,0
assuaging,1
assume,3
assumed,2
assumes,3
assuming,1
assumption,1
assumptions,1
assurance,2
assurances,0
assure,2
assured,0
assuredly,0
assures,0
assuring,2
aster,2
asterisk,1
asterisked,1
asterisks,0
astern,1
asteroid,1
asteroids,1
asthma,1
asthmatic,1
asthmatics,2
astigmatic,1
astigmatism,1
astonish,1
astonished,0
astonishes,0
astonishing,1
astonishingly,0
astonishment,0
astound,3
astounded,0
astounding,1
astoundingly,1
astounds,2
astraddle,0
astral,1
astrally,2
astray,2
astride,1
astringent,0
astrolabe,0
astrolabes,0
astrologer,0
astrologers,0
astrological,0
astrology,3
astronaut,2
astronautical,0
astronautics,0
astronauts,2
astronomer,1
astronomers,1
astronomic,1
astronomical,0
astronomically,0
astronomy,2
astrophysical,0
astrophysicist,0
astrophysicists,0
astrophysics,1
astute,3
astutely,0
astuteness,0
asunder,2
asylum,2
asylums,3
asymmetric,0
asymmetrical,0
asymmetrically,0
asymmetries,0
asymmetry,0
asymptomatic,0
asymptote,1
asymptotes,0
asymptotic,1
asymptotically,0
asynchronous,2
asynchronously,2
at,7
atavism,3
atavistic,1
ate,5
atelier,0
atheism,0
atheist,0
atheistic,0
atheistically,0
atheists,2
atherosclerosis,0
athlete,1
athletes,3
athletic,2
athletically,0
athleticism,2
athletics,1
atlas,1
atlases,5
atmosphere,0
atmospheres,0
atmospheric,0
atmospherically,0
atmospherics,1
atoll,3
atolls,3
atom,2
atomic,3
atomically,1
atomicity,3
atomisation,1
atomised,1
atomistic,1
atomization,2
atomized,2
atoms,1
atonal,2
atonality,1
atone,4
atoned,2
atonement,1
atoning,1
atop,5
atrial,3
atrium,3
atrocious,2
atrociously,1
atrocities,0
atrocity,3
atrophied,2
atrophies,0
atrophy,3
atrophying,1
atropine,0
attach,3
attachable,0
attache,2
attached,1
attaches,1
attaching,2
attachment,1
attachments,1
attack,4
attacked,2
attacker,4
attackers,1
attacking,3
attacks,3
attain,4
attainable,1
attained,2
attaining,1
attainment,1
attainments,0
attains,4
attempt,3
attempted,3
attempting,0
attempts,2
attend,1
attendance,0
attendances,1
attendant,2
attendants,2
attended,2
attendees,0
attender,0
attenders,0
attending,0
attends,1
attention,1
attentional,0
attentions,0
attentive,0
attentively,1
attentiveness,0
attenuate,0
attenuated,2
attenuates,1
attenuating,0
attenuation,0
attenuator,1
attenuators,1
attest,0
attestation,0
attested,0
attesting,0
attests,0
attic,3
attics,2
attire,4
attired,2
attiring,3
attitude,0
attitudes,0
attitudinal,1
attorney,2
attorneys,0
attract,2
attracted,4
attracting,1
attraction,1
attractions,1
attractive,0
attractively,1
attractiveness,0
attractor,2
attractors,2
attracts,2
attributable,0
attribute,0
attributed,1
attributes,0
attributing,1
attribution,1
attributions,0
attributive,0
attrition,1
attritional,1
attune,5
attuned,3
atypical,2
atypically,1
aubergine,1
aubergines,0
auburn,4
auction,1
auctioned,1
auctioneer,0
auctioneers,0
auctioning,1
auctions,1
audacious,2
audaciously,1
audacity,3
audibility,1
audible,1
audibly,3
audience,2
audiences,1
audio,2
audit,3
audited,1
auditing,2
audition,1
auditioned,1
auditioning,1
auditions,1
auditive,0
auditor,2
auditorium,1
auditors,2
auditory,2
audits,2
auger,4
augers,2
augite,5
augment,2
augmentation,0
augmentations,0
augmented,1
augmenting,0
augments,0
augur,5
augured,1
augurs,3
augury,5
august,2
auk,7
auks,4
aunt,5
aunts,1
aura,2
aural,5
aurally,2
auric,4
auriculas,1
aurora,3
aurorae,0
auroral,2
auroras,3
auspices,0
auspicious,1
auspiciously,0
austere,1
austerely,0
austerity,1
austral,2
autarchy,2
auteur,1
authentic,0
authentically,0
authenticate,0
authenticated,0
authenticates,1
authenticating,0
authentication,0
authenticator,0
authenticators,0
authenticity,0
author,4
authored,2
authoress,2
authorial,2
authoring,1
authorisation,0
authorisations,0
authorise,0
authorised,0
authorises,0
authorising,1
authoritarian,0
authoritarianism,0
authoritarians,0
authoritative,1
authoritatively,0
authorities,0
authority,2
authorization,1
authorizations,0
authorize,1
authorized,1
authorizes,0
authorizing,2
authors,3
authorship,1
autism,2
autistic,2
autobahn,2
autobahns,2
autobiographical,0
autobiographically,0
autobiographies,0
autobiography,1
autocracies,0
autocracy,2
autocrat,2
autocratic,1
autocratically,0
autocrats,2
autocue,2
autograph,3
autographed,1
autographing,0
autographs,2
autoignition,0
autoimmune,0
automata,2
automate,1
automated,2
automates,1
automatic,2
automatically,0
automatics,2
automating,1
automation,1
automaton,2
automobile,0
automorphism,1
automorphisms,0
automotive,0
autonomic,1
autonomous,2
autonomously,2
autonomy,2
autopilot,2
autopsies,0
autopsy,4
autoradiograph,1
autumn,5
autumnal,3
autumns,3
auxiliaries,0
auxiliary,2
avail,3
availabilities,0
availability,0
available,0
availed,2
availing,2
avails,2
avalanche,0
avalanches,0
avalanching,1
avarice,1
avaricious,1
avariciousness,0
avenge,3
avenged,3
avenger,1
avengers,2
avenging,0
avens,5
avenue,4
avenues,2
aver,4
average,2
averaged,1
averagely,1
averages,2
averaging,1
averred,0
averring,0
avers,2
averse,1
aversion,0
aversions,0
aversive,1
avert,2
averted,0
averting,1
averts,1
avian,3
aviaries,0
aviary,3
aviation,1
aviator,1
aviators,1
avid,6
avidity,4
avidly,3
avionics,1
avocado,4
avocados,4
avoid,4
avoidable,1
avoidance,1
avoided,2
avoiding,2
avoids,2
avoirdupois,1
avow,6
avowal,5
avowals,4
avowed,3
avowedly,2
avowing,4
avuncular,2
await,4
awaited,3
awaiting,3
awaits,4
awake,2
awaken,5
awakened,2
awakening,0
awakenings,0
awakens,3
awakes,5
awaking,2
award,3
awarded,0
awarding,1
awards,1
aware,3
awareness,0
awash,2
away,4
awe,6
awed,4
awesome,2
awesomely,1
awesomeness,0
awestruck,0
awful,4
awfully,4
awfulness,1
awhile,0
awkward,3
awkwardest,1
awkwardly,3
awkwardness,0
awning,2
awnings,1
awoke,3
awoken,6
awry,5
axe,7
axed,5
axehead,2
axeheads,3
axeman,2
axes,6
axial,2
axially,2
axillary,1
axing,4
axiom,6
axiomatic,2
axiomatically,0
axiomatising,0
axiomatizing,1
axioms,5
axis,1
axle,3
axles,0
axolotl,2
axon,3
axons,3
aye,8
ayurvedic,1
azalea,5
azaleas,2
azimuth,4
azimuthal,2
azure,4
baaing,2
babble,0
babbled,1
babbler,1
babblers,0
babbling,1
babe,10
babes,8
babies,4
baboon,2
baboons,2
baby,11
babyhood,2
babyish,5
babysit,2
babysitter,0
babysitters,0
babysitting,1
baccarat,2
bachelor,1
bachelors,1
bacilli,1
bacillus,1
back,7
backache,1
backbeat,2
backbench,3
backbencher,0
backbenchers,1
backbone,1
backbones,1
backcloth,2
backdate,1
backdated,1
backdrop,2
backdrops,2
backed,5
backer,7
backers,4
backfire,1
backfired,1
backfires,0
backfiring,1
backgammon,2
background,2
backgrounds,2
backhand,3
backhanded,1
backing,6
backlash,3
backless,3
backlight,2
backlit,1
backlog,2
backlogs,3
backpack,4
backpacker,2
backpackers,0
backpacking,1
backpacks,2
backrest,1
backs,6
backside,0
backsides,0
backslapping,2
backslash,3
backsliding,1
backspace,2
backspaces,0
backspacing,1
backstabbing,1
backstage,0
backstairs,2
backstreet,0
backstreets,0
backstroke,0
backtrack,2
backtracked,1
backtracking,1
backtracks,3
backward,2
backwardness,2
backwards,2
backwash,4
backwater,2
backwaters,1
backwoods,3
backwoodsmen,2
backyard,3
bacon,5
bacteria,1
bacterial,1
bactericidal,0
bacteriological,0
bacteriologist,0
bacteriologists,0
bacteriology,0
bacteriophage,1
bacterium,1
bad,5
bade,5
badge,3
badged,1
badger,3
badgered,0
badgering,0
badgers,5
badges,2
badinage,1
badlands,3
badly,4
badminton,2
badness,2
baffle,0
baffled,3
bafflement,1
baffles,3
baffling,1
bafflingly,1
bag,4
bagatelle,1
bagels,3
bagful,4
baggage,0
bagged,6
baggier,3
baggiest,2
bagging,2
baggy,7
bagpipe,4
bagpipes,3
bags,5
baguette,3
baguettes,2
bail,2
bailed,0
bailiff,3
bailiffs,2
bailing,1
bailiwick,2
bailout,2
bails,2
bait,6
baited,4
baiters,0
baiting,3
baits,5
baize,5
bake,9
baked,7
bakehouse,3
baker,6
bakeries,1
bakers,2
bakery,2
bakes,8
baking,8
balaclava,2
balaclavas,3
balalaika,2
balance,0
balanced,1
balances,1
balancing,1
balconies,0
balcony,4
bald,5
balder,3
balderdash,1
baldest,1
balding,4
baldly,3
baldness,1
bale,0
baled,8
baleen,1
baleful,0
balefully,3
bales,3
baling,4
ball,2
ballad,4
ballade,3
ballades,4
ballads,2
ballast,2
ballerina,1
ballerinas,1
ballet,3
balletic,2
ballets,1
ballistic,1
ballistics,2
balloon,3
ballooned,2
ballooning,1
balloonist,1
balloonists,1
balloons,3
ballot,5
balloted,1
balloting,2
ballots,5
ballpoint,2
ballroom,3
ballrooms,3
balls,2
ballyhoo,2
balm,3
balmier,4
balmiest,1
balmy,4
baloney,4
balsa,2
baluster,1
balusters,1
balustrade,0
balustraded,1
balustrades,1
bamboo,7
bamboos,4
bamboozle,1
bamboozled,1
bamboozles,1
ban,7
banal,2
banalities,1
banality,1
banana,2
bananas,3
band,5
bandage,2
bandaged,2
bandages,1
bandaging,1
bandanna,2
banded,0
bandied,2
bandier,1
bandiest,0
banding,1
bandit,3
banditry,3
bandits,1
bandpass,3
bands,5
bandstand,4
bandwagon,4
bandwagons,2
bandwidth,3
bandwidths,3
bandy,3
bandying,3
bane,10
bang,4
banged,4
banger,4
bangers,2
banging,1
bangle,1
bangles,2
bangs,3
banish,3
banished,2
banishes,1
banishing,1
banishment,0
banister,0
banisters,0
banjo,6
bank,8
bankable,0
banked,5
banker,5
bankers,4
banking,3
banknote,1
banknotes,1
bankrupt,4
bankruptcies,0
bankruptcy,3
bankrupted,2
bankrupting,2
bankrupts,4
banks,6
banned,4
banner,4
banners,1
banning,1
bannister,0
bannisters,0
banns,3
banquet,3
banqueting,1
banquets,1
bans,7
banshee,0
banshees,1
bantam,3
bantams,3
bantamweight,0
banter,3
bantered,0
bantering,1
bap,0
baptise,0
baptised,1
baptising,2
baptism,3
baptismal,1
baptisms,1
baptist,3
baptists,1
baptize,1
baptized,2
baptizing,4
bar,1
barb,5
barbarian,2
barbarians,2
barbaric,2
barbarically,0
barbarism,2
barbarities,0
barbarity,3
barbarous,2
barbarously,2
barbecue,1
barbecued,2
barbecues,1
barbed,2
barbell,1
barber,3
barbers,2
barbiturate,0
barbiturates,0
barbs,3
bard,4
bards,3
bare,1
bareback,2
bared,1
barefaced,1
barefoot,0
barefooted,2
barely,2
bareness,1
bares,0
barest,2
bargain,1
bargained,1
bargainers,0
bargaining,1
bargains,1
barge,2
barged,2
bargepole,1
barges,2
barging,3
baring,2
baritone,1
baritones,0
barium,5
bark,5
barked,3
barking,6
barks,4
barley,3
barleycorn,2
barleycorns,1
barmaid,3
barmaids,2
barman,3
barmen,4
barn,6
barnacle,0
