Word,Difficulty
lilac,2
lilies,2
limekiln,2
limes,2
liminal,2
limited,2
limiters,2
limpets,2
limping,2
linden,2
lingual,2
linguistic,2
liniment,2
linkage,2
linking,2
linoleum,2
lionize,2
lions,2
lipsticks,2
liquidise,2
liquidising,2
liquorish,2
liquors,2
listened,2
listener,2
listens,2
listing,2
listless,2
literally,2
literals,2
lithe,2
lithium,2
lithograph,2
lithography,2
litotes,2
littered,2
littoral,2
liturgical,2
liturgy,2
livened,2
livening,2
livens,2
liveried,2
liveries,2
livings,2
llama,2
load,2
loadings,2
loams,2
loaned,2
loanword,2
loanwords,2
loathes,2
loaves,2
lobbied,2
lobbyist,2
lobotomist,2
lobotomized,2
lobster,2
local,2
locales,2
localizing,2
locates,2
locators,2
lodge,2
lodger,2
lodgers,2
lodging,2
lofts,2
loganberry,2
logarithm,2
logged,2
marsupials,2
martens,2
martinet,2
martyrdom,2
mascara,2
mascot,2
mascots,2
maser,2
masochism,2
masochist,2
mason,2
masonic,2
masonry,2
masons,2
masques,2
massacring,2
masseuse,2
massive,2
mastered,2
masterful,2
masters,2
mastodon,2
mastodons,2
masturbatory,2
matador,2
matchbox,2
matchmaker,2
matchplay,2
matchstick,2
materiel,2
mathematics,2
matins,2
matriarchy,2
matrons,2
matters,2
mature,2
milkier,2
milking,2
milkmaids,2
milkshake,2
milliner,2
million,2
nitrite,2
nitrogen,2
nobleman,2
noblest,2
nocturnal,2
nocturnally,2
nocturne,2
nodule,2
nominal,2
nominally,2
nominator,2
nominee,2
nonchalant,2
nonchalantly,2
noonday,2
noontide,2
normalize,2
orgies,2
orient,2
orifice,2
originality,2
originally,2
originals,2
quizzically,2
quotas,2
quotation,2
quotations,2
quotidian,2
quotient,2
rabbis,2
rabbits,2
rabble,2
rabidly,2
rabies,2
raccoon,2
raccoons,2
racer,2
racialist,2
racing,2
racist,2
racket,2
radars,2
radial,2
radially,2
radials,2
radiant,2
radicalism,2
radioed,2
radiography,2
radios,2
raffles,2
rafter,2
rafters,2
ragamuffin,2
rage,2
raged,2
raiding,2
raids,2
raillery,2
railwaymen,2
railways,2
rainbows,2
raincoats,2
raindrop,2
rainwater,2
rainy,2
saluted,2
salved,2
salver,2
salvers,2
salvo,2
salvos,2
samba,2
sambas,2
samosas,2
samovar,2
sanction,2
sanctuary,2
sandals,2
sandalwood,2
sandbank,2
sandbanks,2
sandier,2
sandiest,2
sandman,2
sandpaper,2
sandpit,2
sanely,2
sanest,2
sang,2
sanitary,2
sarcasm,2
sourcing,2
soured,2
south,2
southbound,2
southward,2
southwards,2
sower,2
space,2
spaceflight,2
spacemen,2
spacial,2
spacings,2
spacious,2
spades,2
span,2
spangles,2
spaniel,2
spankings,2
spanning,2
spared,2
sparingly,2
sparking,2
sparkling,2
sparklingly,2
sparring,2
sparrowhawk,2
spars,2
sparsity,2
spasm,2
spasms,2
spastic,2
spastics,2
spate,2
spattered,2
spatters,2
spatula,2
spawning,2
speaker,2
speared,2
spearing,2
special,2
specially,2
species,2
specified,2
specimen,2
spectacles,2
spectaculars,2
spectral,2
speculated,2
speculates,2
speculum,2
speeding,2
spellable,2
spenders,2
spending,2
spewed,2
spewing,2
spews,2
sphere,2
spiced,2
spider,2
spies,2
spigot,2
spillage,2
spilled,2
spiller,2
spilling,2
spinal,2
spineless,2
spinet,2
spinner,2
spinners,2
spinney,2
spins,2
spiteful,2
spittle,2
spittoon,2
splashdown,2
splashing,2
splashy,2
splat,2
splatter,2
spliced,2
splices,2
spline,2
splinted,2
splits,2
splitting,2
spluttered,2
spoilage,2
spoilsport,2
spokesman,2
sponsorship,2
spooking,2
sporran,2
sporrans,2
sported,2
sportingly,2
sportive,2
sportsman,2
spotlessly,2
spotlit,2
spotters,2
spotty,2
sprain,2
sprained,2
sprains,2
sprang,2
spray,2
sprayed,2
spraying,2
sprays,2
sprightly,2
springbok,2
springboks,2
springs,2
springy,2
sprinkled,2
sprinklers,2
sprinkles,2
sprinkling,2
sprint,2
sprinting,2
sprite,2
sprocket,2
sprout,2
sprouting,2
spurred,2
squabble,2
squabbles,2
squabbling,2
squadron,2
squadrons,2
squalid,2
squalor,2
squaring,2
squarish,2
squash,2
squashed,2
wordlessly,2
wordplay,2
workability,2
workaday,2
workday,2
workforce,2
workforces,2
workhouse,2
workhouses,2
workload,2
workloads,2
workmate,2
workpeople,2
workstation,2
worldwide,2
wormhole,2
worriedly,2
worrier,2
worriers,2
worries,2
worrisome,2
worsens,2
worthless,2
worthwhile,2
wraparound,2
wrappings,2
wrasse,2
wreath,2
wreathes,2
wreathing,2
wrecked,2
wrecker,2
wren,2
wrenches,2
wrenching,2
wrest,2
wresting,2
wrestling,2
wretch,2
wretches,2
wriggles,2
wristband,2
writhed,2
writhes,2
writhing,2
written,2
wrongfully,2
wronging,2
xeroxing,2
xylophone,2
yacht,2
yachting,2
yachts,2
yachtsman,2
yachtsmen,2
yardage,2
yardstick,2
yarmulkes,2
yearn,2
yellowish,2
yeoman,2
yeomanry,2
yeti,2
yielding,2
youngest,2
youngish,2
yuccas,2
zealot,2
zealously,2
zeolite,2
zestfully,2
zeta,2
zeugma,2
zigzagged,2
zigzagging,2
zombie,2
zonation,2
zoological,2
zooplankton,2
abacus,3
abashed,3
abbeys,3
abducting,3
abide,3
ability,3
abjectly,3
abolishing,3
abort,3
abrogated,3
abrupt,3
abruptly,3
abscond,3
abstractly,3
absurdly,3
abundantly,3
abusing,3
abysmal,3
abysmally,3
abyssal,3
acanthus,3
accord,3
accost,3
accosts,3
account,3
accruals,3
accuracy,3
accusal,3
accuse,3
accused,3
acetic,3
achieved,3
acid,3
acidify,3
acquit,3
acre,3
acronyms,3
acting,3
active,3
actives,3
activity,3
actor,3
actually,3
acuity,3
acute,3
acutely,3
adagio,3
addict,3
adding,3
addle,3
address,3
adieux,3
adjacency,3
adjunct,3
adjust,3
adjusting,3
adjusts,3
admit,3
adopting,3
adorn,3
adrift,3
adroit,3
adults,3
advert,3
advice,3
advocacy,3
affairs,3
affirms,3
affixing,3
affords,3
affray,3
agency,3
agenda,3
agendas,3
agent,3
ages,3
aging,3
aglow,3
agonies,3
ague,3
ah,3
ailing,3
ailment,3
aimed,3
aimless,3
aims,3
airfield,3
airily,3
airliner,3
airman,3
airport,3
airstrips,3
airy,3
aisles,3
aitches,3
ajar,3
akimbo,3
alacrity,3
albeit,3
albino,3
albums,3
alchemy,3
alcohols,3
alga,3
aliases,3
alibi,3
alien,3
align,3
alimony,3
alleged,3
alley,3
alleyway,3
alleyways,3
allot,3
allotting,3
allows,3
alloying,3
alluring,3
alluvial,3
alms,3
alpha,3
alphabet,3
also,3
alumnus,3
amazing,3
ambles,3
ambulatory,3
ambush,3
ambushing,3
amiably,3
amidships,3
amines,3
among,3
amoral,3
amorous,3
amounts,3
ampere,3
amplifier,3
amplify,3
amps,3
amputated,3
amuse,3
amuses,3
anal,3
anally,3
analogy,3
analyst,3
analytical,3
anarchy,3
anchor,3
anchovy,3
and,3
anemones,3
anew,3
anger,3
angst,3
animals,3
anions,3
ankles,3
anklet,3
annal,3
annexe,3
annexes,3
announced,3
annoys,3
annuals,3
annuli,3
annulled,3
annuls,3
annulus,3
anodes,3
anon,3
anoraks,3
anteater,3
anthem,3
antic,3
antigen,3
antonym,3
antral,3
antrum,3
anybody,3
aorist,3
apace,3
ape,3
aped,3
aphids,3
aphorism,3
capsule,3
captured,3
caramel,3
caraway,3
carbonyl,3
cardigan,3
carer,3
colloquium,3
colobus,3
colonize,3
colonizing,3
colons,3
colossally,3
colossus,3
colostomy,3
colourant,3
colourants,3
colourful,3
colours,3
columns,3
coma,3
combated,3
combating,3
comeback,3
comical,3
commands,3
commas,3
commend,3
commits,3
committing,3
commodity,3
commoner,3
culturally,3
cultures,3
culvert,3
cunningly,3
cupola,3
curatorial,3
curdle,3
cure,3
curia,3
curio,3
currants,3
curriculum,3
cursed,3
cursorily,3
cursors,3
cursory,3
curtains,3
curves,3
custards,3
custody,3
custom,3
customer,3
customs,3
cutlass,3
cutlery,3
cutlet,3
cuttingly,3
cuttings,3
cyanogen,3
cycleway,3
cyclist,3
cyclone,3
cyclotron,3
cygnets,3
cytology,3
czars,3
dacha,3
dachshund,3
dactyl,3
daemons,3
doll,3
dollar,3
dollars,3
dolly,3
dolphins,3
dolt,3
dominant,3
donate,3
donkey,3
donkeys,3
donning,3
donor,3
doodle,3
doodling,3
doorknobs,3
doormat,3
doorpost,3
doorstop,3
doorstops,3
doorway,3
doorways,3
doped,3
dopes,3
dotage,3
doubled,3
doubles,3
doubloons,3
doubtful,3
doubtfully,3
doubting,3
doughnut,3
doughnuts,3
doughs,3
dovecote,3
dowel,3
downfall,3
downgrade,3
fanlight,3
fanning,3
fanzine,3
farad,3
faraway,3
fared,3
fares,3
farmed,3
farming,3
farmyards,3
fascism,3
fashion,3
fast,3
fasted,3
fasts,3
fatality,3
fatally,3
fatigued,3
fatness,3
fatted,3
fatuously,3
faults,3
faulty,3
faunal,3
fealty,3
fear,3
fearful,3
fearless,3
feasting,3
feats,3
fee,3
feels,3
feigned,3
felled,3
felling,3
felt,3
females,3
femininely,3
femur,3
fence,3
fencers,3
fencing,3
fenland,3
fennel,3
fetch,3
fetched,3
fetlocks,3
feudal,3
fiance,3
fibula,3
fiction,3
fiddled,3
fiddles,3
fiends,3
fiery,3
fifties,3
fights,3
figment,3
figural,3
filed,3
filer,3
filing,3
filling,3
filthily,3
filthy,3
finders,3
finery,3
finger,3
finite,3
fiord,3
fiords,3
fire,3
firmness,3
firmware,3
firsts,3
fishier,3
fishlike,3
fishy,3
fission,3
fisted,3
fists,3
fitful,3
fitter,3
fitters,3
fittings,3
liquids,3
liquor,3
lisping,3
lisps,3
listed,3
listen,3
litany,3
literal,3
lithely,3
lithology,3
litre,3
livelier,3
lizards,3
loading,3
loaf,3
loans,3
loath,3
lobbed,3
lobbies,3
lobbing,3
lobby,3
lobbying,3
lobed,3
lobotomy,3
locality,3
locally,3
lochs,3
lockers,3
locket,3
lockout,3
locksmith,3
locust,3
locusts,3
lodged,3
lodges,3
loft,3
loftier,3
loftiness,3
logbook,3
logbooks,3
logger,3
logo,3
logos,3
loll,3
lolling,3
lollipops,3
lolly,3
longer,3
longest,3
longhand,3
longhouse,3
longsword,3
loofah,3
lookout,3
lookouts,3
looming,3
looms,3
looped,3
loophole,3
loosened,3
looser,3
looses,3
lordship,3
lordships,3
losing,3
loss,3
loth,3
lotion,3
lotto,3
lounged,3
louse,3
loutish,3
louts,3
louvre,3
lovelier,3
lovesick,3
lowers,3
lowland,3
lowliest,3
lowly,3
loyal,3
loyally,3
loyalty,3
lubbers,3
lucidly,3
luckier,3
luckily,3
lumbered,3
lumbering,3
lumberjack,3
lumbers,3
lumpiness,3
lunacy,3
lunched,3
lunches,3
lunchpack,3
lunges,3
lunging,3
lupins,3
lurched,3
lurching,3
lures,3
lurex,3
lustrous,3
luxurious,3
lymphocytes,3
lynching,3
lynchpin,3
lyricism,3
machine,3
machined,3
madam,3
madame,3
madden,3
made,3
moralizing,3
moratorium,3
morbidity,3
moribund,3
morning,3
mornings,3
morose,3
morphism,3
morsel,3
mortally,3
mortar,3
mortise,3
mosques,3
motherhood,3
motifs,3
motile,3
motility,3
motions,3
motley,3
motlier,3
motocross,3
motorist,3
motorized,3
motors,3
netted,3
network,3
newer,3
newest,3
next,3
nexus,3
nibbled,3
nicety,3
niche,3
niches,3
occupying,3
occurred,3
occurs,3
ocean,3
ocelot,3
octagons,3
octane,3
oculist,3
oddest,3
odium,3
odorous,3
odour,3
offal,3
offcuts,3
offend,3
offices,3
offprints,3
offshoot,3
offshoots,3
oft,3
ogling,3
ogrish,3
oilcloth,3
oiled,3
oils,3
oily,3
older,3
oldest,3
olefin,3
olives,3
omelet,3
panics,3
panjandrum,3
panoply,3
pans,3
pansies,3
pansy,3
pantograph,3
pantographs,3
pantry,3
papaya,3
paper,3
papery,3
par,3
parachutist,3
parade,3
paragon,3
paragraphs,3
parallel,3
paramount,3
paraquat,3
paratroop,3
parboil,3
parcel,3
parched,3
parent,3
parkas,3
parkland,3
parlours,3
parquet,3
parried,3
parries,3
parsing,3
parsnip,3
parsons,3
partakes,3
parted,3
parties,3
partner,3
partook,3
partying,3
parvenu,3
passive,3
passmark,3
pasta,3
pastas,3
paste,3
pastel,3
pastor,3
pastors,3
patchier,3
patchily,3
patent,3
pathetic,3
pathogen,3
pathology,3
pathways,3
patrols,3
patrons,3
pattens,3
pattern,3
patters,3
paunch,3
pauses,3
pawning,3
pawnshop,3
pawnshops,3
payload,3
payroll,3
peaceably,3
peafowl,3
peanut,3
peanuts,3
pebble,3
pectin,3
pedlar,3
spotting,3
spouses,3
sprat,3
sprats,3
sprawled,3
sprawling,3
sprints,3
spruce,3
sprucing,3
spurious,3
spuriously,3
spurning,3
spurted,3
sputnik,3
sputtered,3
sputtering,3
spyhole,3
squad,3
squads,3
squalling,3
squally,3
squashing,3
squashy,3
squat,3
squawk,3
squawked,3
squawks,3
squelch,3
squint,3
squints,3
squirming,3
squirting,3
squirts,3
stabbed,3
stabbing,3
stables,3
staccato,3
stacker,3
stacks,3
stadia,3
stagey,3
staging,3
stagnant,3
stags,3
stain,3
stakes,3
stalwarts,3
stamen,3
stampings,3
subculture,3
subcultures,3
subduing,3
sublimity,3
sublunary,3
subscribe,3
substratum,3
subsume,3
subsuming,3
subtract,3
subtracts,3
subtype,3
subunits,3
suburban,3
subway,3
swordfish,3
swordsman,3
sycamores,3
syllogism,3
symbol,3
symbolism,3
symbolist,3
symphony,3
symposium,3
symptom,3
symptoms,3
synchrony,3
syndromes,3
synod,3
synods,3
synonymous,3
synonyms,3
tubers,3
tubular,3
tubules,3
tulips,3
tumultuous,3
tuneful,3
tunefully,3
tunings,3
tunnel,3
turban,3
turbans,3
turbine,3
turboprop,3
urge,3
urgency,3
urgent,3
urges,3
urging,3
utilized,3
utilizing,3
utmost,3
wording,3
workable,3
workbook,3
workbooks,3
worker,3
workers,3
workhorse,3
workless,3
workman,3
workmen,3
workroom,3
workshop,3
worktop,3
worktops,3
wormwood,3
worried,3
worship,3
worships,3
worthier,3
wow,3
wraith,3
wrapped,3
wrath,3
wrathful,3
wrathfully,3
wreaked,3
wreaking,3
wreathed,3
wreck,3
wrecking,3
wrenched,3
wrinkles,3
wrinkly,3
wrist,3
wrists,3
writings,3
wrongful,3
xenophobe,3
xeroxed,3
yak,3
yaks,3
yeast,3
yeasts,3
yellowed,3
yellowing,3
yielded,3
yields,3
yodelling,3
young,3
yttrium,3
zealots,3
zealous,3
zenith,3
zeolites,3
zephyr,3
zephyrs,3
zigzags,3
zoologist,3
zoology,3
any,9
apex,9
bake,9
bayed,9
baying,9
bevy,9
bib,9
biter,9
bomb,9
books,9
boon,9
bucked,9
buff,9
bury,9
burying,9
buy,9
buzzer,9
cane,9
cans,9
caving,9
chump,9
comer,9
cook,9
coves,9
coxes,9
coxing,9
crux,9
cuffed,9
curd,9
cut,9
doffing,9
dove,9
duds,9
gory,9
gulf,9
gull,9
gully,9
ham,9
hams,9
hark,9
have,9
haves,9
hawk,9
hazier,9
hex,9
hikes,9
hive,9
hived,9
hog,9
holing,9
honed,9
hood,9
hoots,9
hose,9
housing,9
huffy,9
huge,9
hunk,9
hunts,9
hurry,9
hurting,9
hurts,9
ions,9
jabbed,9
jack,9
jazzy,9
jig,9
jinx,9
jogged,9
joined,9
joke,9
joy,9
joyed,9
jury,9
jutting,9
key,9
kill,9
kinky,9
kirk,9
kites,9
labs,9
lad,9
logs,9
lug,9
may,9
mind,9
mite,9
muck,9
mucks,9
muds,9
muff,9
muffed,9
muffs,9
mugged,9
nag,9
nags,9
nicer,9
noon,9
nuts,9
oaf,9
packer,9
packs,9
paid,9
paying,9
peck,9
pen,9
pills,9
pimps,9
pin,9
pint,9
pit,9
plump,9
ply,9
pock,9
pony,9
popper,9
pout,9
pub,9
puller,9
pulls,9
punch,9
punt,9
putty,9
quiff,9
quiz,9
rail,9
red,9
rid,9
rids,9
rigs,9
rim,9
ring,9
ripped,9
rite,9
rod,9
rods,9
root,9
rosy,9
rot,9
round,9
ruff,9
rugs,9
rum,9
rumps,9
run,9
runny,9
sat,9
saw,9
shams,9
sine,9
sip,9
sir,9
sob,9
son,9
sop,9
sow,9
spy,9
stir,9
supper,9
sways,9
tails,9
tall,9
thump,9
tome,9
tore,9
tower,9
towing,9
try,9
trying,9
tubs,9
tuft,9
vale,9
vanes,9
vats,9
very,9
votes,9
vows,9
vying,9
wafting,9
wailed,9
wailing,9
walls,9
war,9
warp,9
wars,9
wary,9
wash,9
waves,9
wavy,9
waxed,9
ways,9
wear,9
well,9
wend,9
wending,9
wick,9
wide,9
womb,9
woods,9
word,9
work,9
worm,9
wove,9
yap,9
years,9
yells,9
yoked,9
your,9
zeal,9
zips,9
zone,9
zones,9
